mag,ra,dec
9.02,0.196723,-17.557723
7.51,0.197259,28.423347
7.32,0.197344,66.126345
8.17,0.197396,-54.209942
9.45,0.197453,50.989259
9.72,0.197489,-19.703307
9.34,0.197494,-35.546998
8.75,0.198331,-11.164912
9.32,0.198534,-33.037406
7.91,0.198554,-22.817689
7.49,0.198715,-75.476828
6.53,0.19891,-42.172144
6.18,0.199741,48.152396
8.69,0.199805,-0.229701
6.58,0.200381,23.471749
7.8,0.200388,-54.750881
7.19,0.200403,28.6065
8.17,0.200541,48.680136
6.56,0.200839,-13.813179
8.73,0.201112,27.098954
7.62,0.201451,-58.525166
8.66,0.201533,-7.08872
8.68,0.201689,-54.365396
8.2,0.201684,39.038845
8.96,0.201693,-7.70201
7.36,0.201897,47.491101
6.87,0.202242,53.623888
7.6,0.20243,48.182251
5.29,0.202773,-17.938278
9.12,0.202871,46.774907
8.25,0.203599,-27.78454
7.43,0.203865,39.901578
8.88,0.203871,-15.164624
7.95,0.204388,43.818205
7.69,0.20441,22.556735
8.94,0.204795,-50.700363
10.58,0.205107,-40.645637
10.05,0.205481,-57.505973
8.88,0.206157,-8.709774
9,0.207026,-61.605825
8.24,0.207329,45.959587
8.18,0.207868,20.234345
9.91,0.208285,-56.413342
8.88,0.208318,32.203913
8.44,0.208418,14.563523
8.73,0.208406,-22.067316
9.12,0.208593,-32.320774
9.23,0.208879,-52.333503
8.66,0.209115,-30.859837
8.88,0.209156,24.636369
8.14,0.20921,-11.692983
11.67,0.209306,21.713437
7.44,0.209341,44.590743
7.22,0.209356,-88.362869
6.5,0.209484,44.707195
10.07,0.209765,-36.486019
7.01,0.209947,44.316313
8.15,0.210211,-13.610153
7.95,0.210807,-26.853062
8.18,0.210828,39.28797
10.72,0.210961,9.527802
9.56,0.210997,-59.50797
8.51,0.211071,-61.312651
7.22,0.211204,-1.227195
7.53,0.211271,-43.16449
9.27,0.211513,19.77121
10.78,0.21208,65.545225
9.85,0.212495,4.975312
7.34,0.212565,57.22754
9.55,0.212728,31.309666
8.19,0.212904,27.109143
6.63,0.213338,46.095405
8.63,0.213479,15.560413
8.8,0.213784,-31.897592
9.86,0.21385,-47.513532
6.71,0.213957,37.693656
7.22,0.213975,-57.912609
8.49,0.214835,-22.264277
7.37,0.215316,-3.381546
10.51,0.215467,-23.678975
8.84,0.215799,35.6072
10.54,0.216458,66.322069
8.39,0.216572,29.392919
8.19,0.216687,12.330953
7.94,0.216764,55.859005
8.62,0.216799,2.949643
10.59,0.216952,72.521968
7.8,0.216998,62.72808
7.17,0.217167,49.926524
10.74,0.217386,-45.176767
10.1,0.217686,-24.954695
6.66,0.217755,-22.470173
9.94,0.217808,-23.939079
7.69,0.217856,35.291547
7.62,0.21795,37.418614
11.44,0.218066,5.631412
8.75,0.218332,20.190357
7.58,0.218969,-7.682486
9.02,0.219034,84.044212
9.03,0.219131,-22.935506
10.41,0.219212,20.38243
6.52,0.219307,16.921456
8.17,0.219317,-27.813516
7.57,0.219451,-43.065172
10.01,0.219917,11.72633
10.68,0.219993,-30.349854
8.39,0.220035,21.405282
8.05,0.220039,-5.242054
6.63,0.22019,62.040878
9.17,0.220306,20.752754
7.55,0.220462,-17.184679
7.21,0.220502,-37.822873
2.83,0.220598,15.183596
12.49,0.220849,69.326881
7.44,0.220963,-26.325331
8.83,0.221475,19.52124
7.98,0.221576,-23.73251
7.45,0.221754,-20.618703
7.72,0.222045,8.929866
5.78,0.222099,-84.993978
7.32,0.222368,49.723376
6.24,0.223312,26.987545
10.24,0.223388,65.61346
9.86,0.223506,19.07134
8.72,0.224073,27.044015
10.88,0.2242,68.248218
8.44,0.224477,-59.905213
10.68,0.224458,-0.148743
10.77,0.224752,-36.828702
8.84,0.225126,-65.944475
9.05,0.22525,-40.358263
5.71,0.22524,41.03537
9.58,0.225673,0.846962
8.58,0.226113,-29.575694
8.2,0.226728,36.170911
7.98,0.226934,47.193267
9.22,0.226959,-68.197676
11.14,0.22721,80.665782
7.26,0.227404,42.94939
10.96,0.227576,-28.30072
8.65,0.227913,6.580395
5.94,0.228401,-26.022345
8.99,0.228451,-49.198408
8.08,0.228617,18.635725
6.14,0.228994,-26.284959
8.59,0.229012,52.658726
6.97,0.229193,-48.684187
6.86,0.229303,-23.214784
7.41,0.229362,8.193504
8.73,0.229503,54.464591
8.07,0.229575,64.864866
8.54,0.229603,-48.432804
6.79,0.229882,1.383586
8.96,0.230169,16.58059
9.08,0.230382,17.918199
9.48,0.230429,25.551942
8.9,0.230621,36.860273
9.09,0.23065,-52.570978
8.76,0.231355,-74.688288
7.15,0.231397,-56.999679
7.39,0.232112,-17.545369
8.93,0.232204,-52.545733
8.74,0.232219,-9.742494
6.91,0.232275,59.999319
9.42,0.233361,-10.953673
7.41,0.233675,-3.908824
9.22,0.23369,0.868685
8.79,0.233842,41.983232
6.22,0.233967,33.206039
7.17,0.234046,76.026999
8.4,0.23413,44.512075
8.6,0.234462,-0.033365
6.97,0.234469,-74.912002
10.11,0.234502,-43.188889
8.36,0.234576,-11.311587
9.23,0.234863,6.878096
8.25,0.234995,73.390932
7.7,0.235175,60.720352
7,0.23584,26.258798
7.32,0.236182,-7.199124
8.6,0.236475,13.552338
10.25,0.236694,-26.097434
8.08,0.236967,35.418084
7.84,0.237008,-35.808402
7.7,0.23734,55.283235
6.66,0.237419,-55.069662
7.99,0.237949,-8.832541
8.2,0.238468,-68.918642
7.84,0.238669,52.86098
7.42,0.238946,-27.53143
10.2,0.239012,-1.184661
6.63,0.239114,-62.771951
6.89,0.239112,-21.196962
8.51,0.239287,60.341697
9,0.2393,4.885832
9.42,0.239518,-28.934665
7.72,0.239551,76.022167
8.17,0.239892,43.845938
7.19,0.240129,-2.197997
8.93,0.240421,-27.169907
8.08,0.240469,-40.420167
8.23,0.240864,16.640844
8.31,0.240967,50.302383
5.13,0.241008,-7.780532
10.17,0.241032,-55.696753
9.54,0.24108,-18.431496
6.95,0.241118,-14.431785
9.17,0.241179,56.252932
8.85,0.241769,-16.671764
6.68,0.242702,41.032642
8.77,0.243051,-47.881425
9.49,0.243217,-31.023336
8.27,0.243241,53.827559
4.79,0.243378,20.206702
7.03,0.24349,1.296839
8.69,0.244005,-46.617228
4.44,0.244005,-18.932866
8.9,0.244123,-43.831163
9.18,0.244188,-39.794277
9.1,0.244247,12.236371
8.71,0.244461,-33.045956
6.63,0.244572,-14.80524
7.92,0.244711,-12.748218
8.1,0.24484,51.616864
8.67,0.244864,3.363891
8.4,0.245199,64.566159
7.13,0.245635,-46.033415
11.83,0.246042,-39.243213
10.22,0.246458,-28.975074
8.49,0.246618,62.196265
6.82,0.246725,-14.177699
9.89,0.246995,-37.609062
10.04,0.247173,-28.987365
8.62,0.247218,23.793434
8.12,0.247267,-0.302953
8.01,0.248173,-32.152777
5.77,0.248476,-9.569571
6.64,0.248823,-3.027412
6.25,0.24886,22.284225
7.06,0.24898,21.542112
6.17,0.249515,-34.904223
6.02,0.249677,8.820962
7.58,0.249794,8.818271
8.1,0.25,-36.160395
8.41,0.250001,5.588272
8.16,0.2503,66.113946
8.99,0.250387,-16.054693
7.68,0.250529,54.078441
9.09,0.250996,-33.584086
7.67,0.251111,52.639601
9.72,0.251222,33.572126
8.57,0.251274,-68.5301
7.34,0.251883,33.030459
6.34,0.25193,31.535725
8.44,0.252046,61.767198
9.09,0.252213,-29.006394
7.99,0.252553,34.868176
9.14,0.25267,-44.650581
9.91,0.252726,58.424291
8.98,0.252741,17.691672
6.35,0.252934,27.28344
8.17,0.253088,78.017305
8.71,0.253403,-68.849581
8.39,0.25353,-34.495178
8.66,0.253579,27.61215
8.71,0.253677,-24.485181
9.13,0.253762,-42.103368
10.55,0.253982,60.340468
9.4,0.254019,-30.935046
10.36,0.254077,53.074161
7.5,0.254189,-40.095977
9.69,0.254199,-40.092132
11.67,0.254228,68.006498
8.7,0.25447,-42.165003
8.35,0.254517,45.179214
7.75,0.254519,-6.138214
7.67,0.254555,-16.756248
9.7,0.254911,-42.496532
6.76,0.254953,44.203397
7.33,0.255985,28.587169
9.12,0.256099,62.696229
7.89,0.256184,-32.045274
8.53,0.256824,-13.054433
8.79,0.257191,-30.169159
9.46,0.25738,24.069702
10.66,0.257549,64.27516
9.11,0.257579,-3.65419
11.49,0.257803,-16.133807
7.65,0.258164,-40.454695
9.16,0.258494,52.036136
7.87,0.259025,13.419408
9.08,0.259265,-69.751481
7.45,0.259364,50.050304
9.16,0.259513,-24.346461
6.98,0.26073,5.843847
8.78,0.261371,-71.426105
10,0.261438,-26.442348
8.93,0.261704,-7.306514
9.44,0.261845,11.609652
8.45,0.262117,-35.150279
8.24,0.26248,45.543881
8.57,0.262511,39.020844
8.27,0.262812,49.330165
8.54,0.263074,-66.924059
7.9,0.263501,59.440263
8.88,0.263592,-11.990188
10.44,0.263958,-24.123033
8.46,0.263969,42.343923
10.83,0.264323,60.431565
7.48,0.264339,-5.601215
8.4,0.264344,2.702277
9.05,0.264405,-8.876267
8.64,0.26472,58.329315
6.43,0.265239,61.000172
6.49,0.265257,-75.911615
8.77,0.265352,-50.167354
9.88,0.265635,-20.416146
7.13,0.265917,4.251116
8.05,0.266257,38.758959
8.57,0.266628,-9.479564
9.76,0.266706,-22.421596
8.43,0.267212,-67.899411
8.39,0.267236,14.707314
11.58,0.267224,-48.260852
8.07,0.26738,-42.671042
10.42,0.267402,-43.118936
9.22,0.267553,-71.251434
10.37,0.267596,-25.65717
8.24,0.267693,-58.773898
9.01,0.267967,-14.053598
9.12,0.268122,88.401193
7.59,0.268171,8.115541
9.11,0.268923,-37.561527
5.66,0.269126,-31.446394
8.83,0.269286,47.892842
9.35,0.269536,-27.778319
9.02,0.269692,55.868024
8.54,0.269698,-63.162041
6.59,0.26986,-79.851182
8.79,0.269879,30.532577
6.35,0.270527,76.950755
11.79,0.270724,19.860459
8.92,0.270726,35.178319
9.58,0.271265,-22.577995
9.53,0.272192,-33.469436
9.74,0.27246,16.646367
9.74,0.272422,71.930989
6.12,0.272645,43.595049
8.69,0.272712,-7.030112
8.78,0.272846,-19.399609
7.9,0.273182,-22.588015
9.07,0.273175,-34.829317
7.88,0.27334,-43.780136
11.06,0.273448,-46.719835
7.18,0.27344,-70.392369
7.22,0.273808,53.945641
9.2,0.274351,-36.796289
9.18,0.275368,-56.224689
7.74,0.275399,-66.690074
7.81,0.275652,-55.469563
7.34,0.275683,-32.760428
9.75,0.275982,-38.830667
8.56,0.276006,-17.895663
7.15,0.276106,-13.403904
6.12,0.276122,8.240154
8.32,0.276319,15.8372
8.52,0.276418,-1.523231
12.38,0.276796,-50.26901
9.74,0.277061,-21.600558
9.61,0.277274,-4.97764
6.98,0.277617,1.850607
8.15,0.277726,11.938175
9.51,0.277768,-39.491913
8.9,0.278021,-30.434609
7.43,0.278235,54.660146
6.67,0.278352,-32.688435
6.5,0.278429,-20.210061
9.67,0.278452,-41.749836
6.99,0.278619,36.629812
10.01,0.278709,20.856694
8.58,0.278744,41.849525
7.74,0.279032,36.491502
8.32,0.279111,47.279398
7.46,0.27935,13.916805
6.51,0.279355,10.244778
8.03,0.279785,-46.574143
6.78,0.280064,-78.780154
9.21,0.280482,47.244029
10.04,0.28067,32.450751
8.88,0.280777,-49.62774
7.18,0.281041,46.614272
8.67,0.281261,81.663637
8.53,0.281363,-14.717983
6.84,0.281604,-52.651149
8.94,0.281627,-7.191991
6.52,0.281656,49.461915
9.23,0.281664,-15.474247
6.95,0.281944,23.256193
5.74,0.282513,61.533185
7.88,0.2826,63.552985
7.65,0.282654,-58.151933
7.75,0.283389,53.243268
9.36,0.283737,21.774085
8.5,0.28402,2.371456
7.8,0.284122,84.955056
9.2,0.284176,28.314313
9.01,0.28426,-13.061094
7.61,0.284689,56.909572
8.65,0.284756,10.50213
8.38,0.284875,-1.653014
4.61,0.284863,38.681636
7.63,0.284907,31.07418
8.99,0.285074,40.948295
8.44,0.285245,-12.040241
8.91,0.285411,48.56455
10.51,0.285724,-36.679914
5.86,0.285845,47.947405
10.18,0.28653,18.178366
10.67,0.286687,-18.305676
8.5,0.286655,-61.258362
8.64,0.286716,-44.364313
7.9,0.286792,23.597609
9.51,0.286992,-14.109165
8.83,0.287723,-4.44897
8.53,0.287725,24.661304
7.93,0.287739,54.980713
7.96,0.2879,-43.852734
8.56,0.288544,62.825871
9.06,0.288655,2.476726
8.96,0.288835,0.589851
11.54,0.288963,29.183006
10.07,0.289299,-71.915789
9.73,0.289361,16.508426
10.51,0.289611,18.859499
8.78,0.289544,16.510408
8.54,0.289983,-44.651247
9.36,0.290117,-51.522439
8.3,0.290119,-66.567085
6.66,0.290152,8.876517
9.32,0.291025,-46.335786
9.26,0.291148,-65.661334
7.71,0.291326,0.321237
11.36,0.291722,-47.433405
11.3,0.291772,-59.951163
8.82,0.291825,45.765872
9.28,0.292245,50.287344
6.46,0.292417,-19.051092
10.83,0.292503,24.667824
7.57,0.292518,36.55042
8.25,0.292926,-69.878431
12.12,0.29303,65.268848
11.3,0.293483,-64.378804
7.89,0.29408,44.744901
10.42,0.294118,-52.801003
8.35,0.294378,12.042402
9.09,0.294547,37.537641
10.99,0.294695,-8.682265
7.67,0.294738,-60.799243
9.37,0.294855,73.637602
6.11,0.295295,51.43309
9.16,0.295771,26.56949
7.88,0.295784,53.711235
10.4,0.295999,-48.161644
10.43,0.296417,-3.274516
7.79,0.296416,-66.358906
6.19,0.296583,1.688727
8.26,0.296565,-6.154622
10.01,0.296743,-6.188273
7.1,0.29677,-1.862735
7.92,0.297017,-79.23239
9.35,0.297072,-48.062731
7.21,0.297216,16.331013
7.71,0.297327,59.057587
6.91,0.297567,20.226994
9.56,0.297611,-49.290667
8.66,0.297636,51.074463
9.26,0.297668,4.953294
9.44,0.297897,-17.567049
7.38,0.298007,44.577946
7.53,0.298018,7.866043
9.38,0.298421,18.045194
8.88,0.298516,0.377821
12.22,0.298873,4.698876
6.54,0.298974,12.771466
8.17,0.298988,-25.916679
8.47,0.299151,34.575523
9.94,0.299352,40.22695
11.03,0.299465,-7.845631
6.51,0.299685,-13.45564
7.71,0.299854,40.746747
9.92,0.30007,9.511917
9.16,0.300183,9.514746
8.3,0.300245,31.291836
8.15,0.300636,-21.831752
8.53,0.300777,-69.061771
9.26,0.300873,-45.762787
9.76,0.301568,-83.061346
9.7,0.301697,-26.907861
9.35,0.302047,-51.670215
7.2,0.302191,3.796763
6.83,0.302558,46.214313
9.31,0.302773,-52.96799
8.96,0.302836,-65.06325
10.22,0.302927,34.310437
8.1,0.303373,52.412552
7.56,0.304083,72.946756
10.88,0.304608,10.202782
8.43,0.304613,-75.663272
6.69,0.304708,-21.13846
6.07,0.304791,11.206214
7.63,0.304927,61.727056
8.68,0.305092,-34.173212
6.67,0.305118,-36.509884
8.94,0.305117,19.404412
7.21,0.305145,-2.014803
9.63,0.305164,-52.123386
9.16,0.305402,-63.666814
4.51,0.305463,36.785224
7.19,0.305491,44.558412
8.09,0.306174,44.022954
7.27,0.30575,-49.905614
7.08,0.305767,30.39594
7.84,0.305986,49.509746
8.19,0.306792,83.36752
7.98,0.30694,22.88007
7.46,0.307238,-63.477494
8.82,0.307584,21.477614
7.18,0.307661,76.276527
9.43,0.30767,-55.426008
11.26,0.307752,-35.312095
6.97,0.307995,62.202775
7.47,0.308193,-46.5321
7.27,0.308498,26.140293
8.47,0.308882,-27.951992
8.4,0.308912,41.984424
9.33,0.309228,-40.284398
7.73,0.31009,35.989961
5.88,0.310625,31.517227
9.68,0.310705,-31.701306
7.14,0.31101,22.879729
7.05,0.311308,44.629988
8.62,0.311379,12.694886
9.45,0.311544,-17.031262
6.47,0.311629,-8.053001
8.36,0.311676,-29.956894
6.1,0.311712,43.791141
6.33,0.31182,-43.235571
8.64,0.311892,15.990637
8.05,0.312291,-60.830715
9.91,0.312467,68.780934
9.69,0.312555,-19.359983
9.26,0.31274,-39.67726
8.72,0.312815,-68.569199
8.16,0.313204,-10.949407
8.3,0.31333,68.500138
11.61,0.313831,30.392619
10.27,0.314221,1.062988
10.38,0.314884,-23.289257
8.8,0.315143,-33.324315
10.12,0.315331,-23.1643
9.51,0.315379,-49.08695
8.76,0.315449,-11.589143
9.46,0.315446,-59.131964
7.64,0.315661,52.172639
9.66,0.31577,56.338382
7.7,0.315797,63.288236
8.96,0.31608,63.571995
10.3,0.316224,-26.293704
7.83,0.316278,50.693968
9.44,0.316405,-15.997308
7.83,0.316808,60.335292
9.16,0.316839,-24.442904
9.34,0.317442,15.035728
8.96,0.317482,53.298184
8.76,0.317584,22.368717
7.8,0.318148,-77.988947
9.9,0.318212,-9.964854
9.27,0.318347,-56.460855
9.21,0.318578,17.57237
9.58,0.318761,-67.578624
8.9,0.318761,7.282518
9.07,0.319202,-24.25276
8.6,0.319979,16.314868
9.62,0.320091,70.04948
10.93,0.32011,-3.053614
8.19,0.320219,13.577006
8.77,0.320511,55.971408
7.83,0.320628,59.704932
8.78,0.320881,-33.908995
7.93,0.321287,0.520574
12.46,0.321467,-19.908545
8.36,0.321407,14.054755
9.47,0.321547,53.020574
7.31,0.321703,73.122577
7.26,0.321868,59.13904
7.45,0.322362,-46.499031
8.12,0.322617,-40.121189
7.58,0.32278,26.454065
8.3,0.322882,9.044189
9.08,0.322905,-14.83284
7.78,0.322918,-53.844146
8.05,0.323087,67.323492
9.06,0.323148,75.23692
7.68,0.323182,19.998988
7.96,0.323401,-59.690951
9.71,0.323589,-37.758933
3.56,0.323799,-8.823921
9.33,0.323849,13.864534
8.2,0.323888,-70.66158
7.95,0.324688,-17.678812
8.76,0.324779,5.760339
8.49,0.324851,-54.011608
10.3,0.325157,31.980626
7.75,0.326181,-21.80727
7.44,0.326359,-50.429427
7.03,0.326799,-7.224021
8.75,0.326802,-69.102871
8.99,0.327134,-43.082113
6.35,0.328212,40.729461
9.14,0.328233,-30.658551
9.68,0.328749,-56.851488
9.4,0.329375,24.016059
7.26,0.329645,36.962443
8.4,0.329757,74.276523
8.29,0.329903,-12.358039
7.97,0.330236,-60.912173
8.29,0.330351,50.750172
9.1,0.330543,69.887023
8.28,0.330596,57.659743
9.68,0.330601,-22.391404
6.96,0.330799,-2.478883
8.82,0.331021,-5.450552
8.7,0.33132,13.393313
9.75,0.331347,58.59222
8.66,0.331386,42.879935
7.78,0.331404,55.714236
7.52,0.331673,44.709416
8.09,0.332049,39.54281
6.6,0.332299,16.250871
7.62,0.33253,1.582558
7.45,0.332768,-25.121947
6.97,0.333453,38.227397
4.23,0.334142,-64.874791
6.73,0.334153,-17.700434
8.64,0.334197,1.16411
6.81,0.33474,6.292648
6.53,0.334769,48.865449
7.8,0.334835,50.11179
8.13,0.334873,62.066306
9.31,0.334921,70.899091
8.91,0.335129,-9.056489
11.67,0.335659,-17.061379
7.53,0.335983,3.033546
7.68,0.33604,-35.902817
6.85,0.336264,-13.061462
8.96,0.336358,11.049299
9.83,0.336413,-55.993997
8.99,0.336425,30.281172
9.99,0.336807,21.712674
10.48,0.337005,-25.936625
11.25,0.337091,36.921085
8.6,0.337189,49.76639
7.56,0.337351,24.665885
9.32,0.337559,9.526426
8.95,0.33795,54.200992
8.24,0.338038,-11.167826
7.87,0.338056,-77.222601
8.98,0.338202,-51.97849
8.5,0.33848,-32.769334
8.93,0.338728,-8.90435
9.09,0.338934,-57.163381
7.68,0.339343,4.77899
7.66,0.33953,68.847026
5.89,0.340111,30.935614
8.78,0.341197,-30.555527
9.69,0.341214,0.519666
8.43,0.341214,-61.701144
8.15,0.341227,40.92213
9.14,0.341388,-36.936777
8.92,0.341406,9.937667
8.81,0.341689,60.285454
7.03,0.341759,10.91774
6.46,0.341924,48.968633
7.52,0.342086,30.974804
7.93,0.342171,43.694279
7,0.342495,45.508927
9.78,0.342808,15.324054
6.73,0.342817,56.556923
5.38,0.343295,8.190271
8.09,0.343946,12.311071
5.5,0.344178,-69.624913
9.6,0.344281,-41.095339
8.73,0.344874,-87.666956
9.07,0.344873,46.546017
8.3,0.345414,-71.977991
6.8,0.345434,61.879595
8.08,0.345457,3.449507
9.14,0.345659,-15.667542
8.38,0.345704,-25.466672
7.39,0.345979,26.5137
5.79,0.345978,32.911186
8.74,0.346361,-13.631362
10.98,0.346523,-28.898569
6.78,0.346828,-23.630223
8.79,0.347055,-4.115953
8.67,0.347109,-36.477704
9.3,0.347163,-0.871097
7.65,0.347266,18.482123
9.58,0.347646,-81.612067
8.17,0.347872,-19.931225
7.14,0.348261,-39.239873
8.38,0.34833,-29.689832
6.9,0.348368,32.978005
6.57,0.348498,10.976901
7.97,0.348613,46.486
8.41,0.34869,-65.113591
8.79,0.348898,63.667506
7.91,0.349196,67.667471
8.01,0.349515,-34.934693
7.2,0.349847,12.771652
9.76,0.349847,47.616862
10.86,0.350151,-24.252709
9.31,0.35022,-32.723558
9.98,0.350227,29.707653
8.47,0.350314,43.713032
8.57,0.350813,-9.112004
8.99,0.350824,-58.760637
6.92,0.351189,-2.909599
9.34,0.35193,-26.261217
5.16,0.352017,37.968603
10.06,0.352263,20.586981
7.37,0.352564,35.878828
7.56,0.352783,25.33831
9.29,0.353223,28.904195
7.36,0.353646,-3.311823
9.19,0.3537,-8.281169
9.5,0.353736,-47.715802
7.14,0.354085,-35.798952
9.02,0.354888,25.682874
10.41,0.355445,-45.746419
9.15,0.355887,-54.573436
8.32,0.355936,27.733614
8.69,0.356009,-10.683428
7.23,0.356163,67.005408
8.66,0.356197,33.67997
9.24,0.356484,23.115717
11.58,0.35711,32.779697
7.73,0.357131,28.326223
9.14,0.357681,-48.996557
5.96,0.357986,-77.426873
7.26,0.358583,-65.751663
5.18,0.358665,-28.981469
8.19,0.35889,26.962131
8.1,0.358916,-34.169755
8.51,0.359106,46.321645
8.56,0.359203,-35.360513
10.41,0.359249,-39.429973
7.36,0.35928,-66.304575
6.86,0.359748,38.18712
8.9,0.359834,37.419382
8.87,0.359849,57.328054
8.64,0.359849,-16.207553
9.65,0.359928,-66.47633
12.21,0.360374,-46.09261
8.1,0.360454,36.21742
8.48,0.360695,36.253003
9.71,0.361073,-47.177556
8.9,0.361704,78.479462
6.55,0.361786,67.823015
9.09,0.362414,-64.371425
10.91,0.362639,58.339529
5.61,0.362853,-20.058024
8.44,0.364174,-22.642987
8.99,0.364272,-23.386467
7.92,0.364277,57.968274
7.4,0.364577,-23.007979
8.74,0.365241,71.244257
11.16,0.365566,-31.406073
8.42,0.365746,53.480874
7.57,0.365925,16.87694
10.28,0.366278,39.638081
8.61,0.366608,7.01166
8.52,0.366666,-12.010516
8.7,0.366691,27.185995
9.42,0.367243,42.060464
9.31,0.367516,-38.699434
8.35,0.367617,62.18508
9.57,0.367797,34.819122
9.42,0.367795,-24.944988
8.93,0.367917,-26.709335
9.34,0.368124,-63.285088
7.78,0.369002,66.460829
8.38,0.369075,-38.384866
9.59,0.369243,-27.399734
7.82,0.369439,-61.297412
8.78,0.370061,-13.465635
9.25,0.370111,-43.880986
8.42,0.370553,-25.215051
7.11,0.370622,-5.191936
7.61,0.370647,71.508167
9.52,0.371227,19.129364
8.88,0.37134,-41.93322
7.81,0.371404,24.6794
7.5,0.371472,37.761209
8.88,0.372017,-44.64905
8.05,0.372119,53.600878
8.76,0.37214,33.068359
7.84,0.372196,-67.626554
7.57,0.37222,-23.840488
6.68,0.372572,-50.992487
9.89,0.372904,7.883615
8.3,0.373221,-27.032574
7.02,0.373227,35.536349
9.3,0.373312,5.224795
11.21,0.373667,6.667551
6.25,0.373745,13.482488
8.59,0.374132,66.181476
11.19,0.374305,47.785739
9.4,0.375102,-59.022425
9.1,0.375439,-63.677577
7.3,0.376146,-61.034853
9.82,0.376316,-6.643133
8.59,0.376329,-73.032355
9.09,0.37715,11.576974
9.69,0.377586,-52.156617
9.99,0.377874,-42.213905
8.96,0.377981,1.823497
10.54,0.378072,-21.9273
9.26,0.378262,23.909791
9.1,0.378382,53.605514
8.19,0.378662,-9.622799
9.52,0.378802,-46.285757
8.59,0.379153,-31.70543
9.81,0.379403,-79.312851
8.2,0.37952,-16.567699
7.94,0.379537,-9.230857
9.5,0.379682,-40.288694
7.16,0.379942,54.645437
6.75,0.380006,-39.262414
8.62,0.380188,-9.278041
9.37,0.380393,-40.386947
9.45,0.380478,34.709594
6.95,0.38052,29.45428
8.34,0.38065,-53.224039
9.22,0.380635,-49.184768
10.8,0.380803,-80.409787
6.39,0.381051,-12.209438
7.03,0.381076,-37.403411
8.17,0.381483,62.241384
9.42,0.382067,-82.683488
9.83,0.382418,-52.526377
10.38,0.382488,-20.656578
6.69,0.382602,38.754287
9.66,0.382643,10.241457
9.74,0.383251,55.049244
7.49,0.383337,-6.463015
7.57,0.383389,22.375001
9.61,0.383521,-45.486312
9.59,0.383578,8.731779
8.66,0.383588,-6.370009
10.11,0.383637,-60.284043
7.31,0.38421,44.52524
9.51,0.384252,52.172203
9.48,0.384442,-45.02377
6.43,0.384554,-15.942556
9.69,0.384564,-14.792039
7.88,0.384673,-65.121143
8.03,0.384818,-48.34896
8.57,0.384918,-3.603292
8.75,0.385598,-34.565166
9.29,0.385611,48.210191
7.63,0.38602,-50.548464
8.4,0.38666,20.085901
6.55,0.386835,-31.035775
8.35,0.386847,-13.168182
9.77,0.387133,-11.29886
9.44,0.38723,43.152497
8.85,0.387295,55.792557
9.03,0.387374,-76.004615
10.93,0.387573,-26.162082
8.74,0.387768,-33.167525
7.99,0.387811,-76.724252
8.56,0.388048,51.194559
7.6,0.388297,60.235619
9.91,0.388368,0.163704
11.87,0.388427,-50.893874
9.99,0.388512,-1.559554
7.82,0.388744,62.314053
8.98,0.38881,9.348783
11.07,0.38898,61.215575
9.93,0.388944,5.925261
11,0.389134,27.127685
6.81,0.389484,-29.847251
8.2,0.389579,59.595258
8.29,0.389596,52.712441
8.12,0.390039,55.802154
9.05,0.39024,31.85153
7.11,0.390282,-18.89162
9.92,0.390425,40.221989
10.75,0.390879,-34.91914
9.99,0.390893,-40.40653
7.65,0.39096,11.836485
8.11,0.390999,-53.839834
11.31,0.391817,77.189292
8.04,0.392362,37.432929
7.61,0.392565,-54.054631
9.19,0.392699,-32.866362
9.21,0.393717,22.807407
9.31,0.393746,-14.087486
10.66,0.393845,-3.763494
8.11,0.39392,42.055986
10.01,0.393997,-24.648508
7.74,0.394034,2.743022
